Id,Program,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s1_grade,Y1s2_enrol,Y1s2_complete,Y1s2_grade,Y2s1_enrol,Y2s1_complete,Y2s1_grade,Y2s2_enrol,Y2s2_complete,Y2s2_grade,Y3s1_enrol,Y3s1_complete,Y3s1_grade,Y3s2_enrol,Y3s2_complete,Y3s2_grade,Y4s1_enrol,Y4s1_complete,Y4s1_grade,Y4s2_enrol,Y4s2_complete,Y4s2_grade,Rest_enrol,Rest_complete,Rest_grade,Failure
131389439,0,7,6,33,26,13,48,35,13.229,37,30,13,30,30,14.8,30,23,13.391,30,30,12.4,0,0,0,0,0,0,0,0,0,0
131387136,3,30,0,35,35,16.714,30,30,15.9,0,0,0,30,30,15.3,30,30,17,36,36,12.889,30,22,12.227,30,24,12.583,0,0,0,0
111345899,3,30,30,26,26,14.769,30,30,17,26,26,15.885,34,34,15.941,30,30,14.467,30,17,15.882,0,0,0,0,0,0,0,0,0,0
131394362,1,40,36,46,5,12,24,0,0,36,24,11.25,54,18,10.667,34,0,0,42,18,13.667,34,13,12.846,60,16,11.813,66,26,13.115,0
131396031,1,30,30,29,0,0,30,0,0,34,0,0,36,6,10,36,0,0,36,6,12,32,0,0,36,12,16,0,0,0,1
131384084,3,30,30,30,30,15.933,30,30,17.333,30,30,16.2,30,30,16.667,30,30,14.8,30,30,15.133,0,0,0,0,0,0,0,0,0,0
111354320,3,30,24,30,30,14.133,30,30,14.667,30,30,14.1,30,30,12.5,30,30,14.4,30,30,15.233,0,0,0,0,0,0,0,0,0,0
131392603,1,18,30,18,0,0,54,18,12.667,36,18,11.333,60,6,14,40,28,11.821,30,12,12.5,36,14,11.429,36,24,10.75,60,24,12,0
131386190,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386503,3,0,10,30,30,16.8,30,30,17.5,30,30,15.067,30,30,15.333,30,30,14.1,30,20,15,30,30,12.6,30,30,13.667,0,0,0,0
131382512,3,35,30,30,30,14.333,30,30,16.333,30,30,14.033,30,30,14.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384817,2,36,36,30,6,12.5,36,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345844,3,40,30,32,32,15.188,30,30,16.667,26,20,15,14,14,14,30,30,13.233,30,30,15.9,0,0,0,0,0,0,0,0,0,0
131382386,3,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380871,3,20,30,30,14,15.929,30,8,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385648,3,30,0,30,30,17.333,30,30,17.9,0,0,0,30,30,17.333,30,30,18,30,30,15.467,30,30,14.367,30,30,13.633,0,0,0,0
131386969,1,29,48,0,0,0,0,0,0,35,12,11.5,36,0,0,36,12,15.5,36,24,13.5,36,25,12.64,36,12,14.5,72,30,13.3,0
131385182,3,30,30,30,30,15.967,30,30,16.333,30,30,14.7,30,30,16,30,30,15.233,30,30,15.3,0,0,0,0,0,0,0,0,0,0
131389616,1,6,30,0,0,0,0,0,0,6,0,0,30,0,0,12,6,11,54,18,10,30,18,10.667,42,30,12.4,218,90,11.689,0
131391304,1,18,18,30,12,11.5,42,24,10.5,31,25,11.68,36,24,12.5,33,20,10.25,36,18,11,30,15,11.4,30,12,10.5,0,0,0,0
131381852,2,30,30,30,30,14.6,36,36,14.5,30,24,14.375,30,30,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131403299,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385010,1,30,54,38,8,11.75,30,12,17.5,42,34,15.765,30,30,15.6,30,18,14.333,42,6,15,0,0,0,0,0,0,0,0,0,0
131380033,3,30,30,30,30,12.167,30,30,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385107,0,15,43,34,28,14.357,30,16,18.5,30,9,12.667,39,27,12.111,30,30,11.9,30,21,11.857,0,0,0,0,0,0,0,0,0,0
111335841,3,30,30,30,30,16.233,30,30,16.333,30,30,16.1,30,30,13,30,30,15.567,30,30,16.067,0,0,0,0,0,0,0,0,0,0
131390565,2,53,30.5,36,6,14,35.5,28.5,10.912,32.5,21,11.024,36,13,12.231,30,10,12.2,30,18,11.889,0,0,0,0,0,0,0,0,0,1
131402384,2,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111354352,3,24,30,30,30,14.2,30,30,17.333,30,30,13.1,30,30,16,30,30,14,30,30,14.233,0,0,0,0,0,0,0,0,0,0
131396602,1,6,12,35,35,11.486,36,36,14.167,46,20,10.9,25,14,11.429,53,21,11.476,29,11,10.545,41,0,0,65,23,10.739,58,14,12.286,0
131394427,1,35,36,33,33,15,28,28,15.679,29,29,13.862,30,30,14.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382340,2,36,36,36,18,11.667,42,27,12.333,30,24,11.5,30,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392127,2,30,47.5,29,29,13.483,41.5,17.5,11.971,36,18.5,11.486,36,24.5,12.735,23.5,6,10,41.5,24,12.104,30,0,0,30,0,0,0,0,0,0
131407457,2,12,18,12,0,0,12,0,0,18,0,0,18,0,0,18,0,0,12,0,0,12,0,0,6,0,0,262.5,25,11.84,1
131387439,3,30,30,30,30,17,30,30,15.033,30,30,16,30,30,15.167,30,30,14.567,30,30,13.6,0,0,0,0,0,0,0,0,0,0
131389895,1,26,42,26,0,0,36,0,0,21,0,0,30,6,10,30,9,15,30,0,0,0,0,0,0,0,0,0,0,0,1
131393669,2,30,30,36,36,14.958,34,34,15.824,30,24,12.688,30,26,13.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390075,0,35,0,20,13,15.462,37,26,14.308,25,16,13.625,30,14,13.714,35,30,12.3,36,30,13.6,30,25,13.64,30,24,13.042,0,0,0,0
131392954,2,30,30,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131400001,1,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131385755,2,30,48,30,30,16.4,30,30,17,30,30,16.9,30,30,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131403813,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111335823,3,30,30,30,30,17,30,30,15.367,33,30,16,30,30,14.467,30,30,14.033,30,30,14.9,0,0,0,0,0,0,0,0,0,0
131403810,3,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388851,0,33,43.5,42,35,12.457,30,30,13,30,18,12.111,30,30,12.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131386963,3,30,30,30,30,15.333,30,30,17,30,30,14.833,30,30,16.667,30,30,12.9,30,30,14.633,0,0,0,0,0,0,0,0,0,0
111354322,3,30,24,30,30,14.733,30,30,17.667,30,30,14.933,30,30,17,30,30,15.7,30,30,15.433,0,0,0,0,0,0,0,0,0,0
131388168,0,22,40,30,30,13.4,38,38,14.947,30,30,12.767,30,24,14.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379383,3,33,30,30,27,12.704,30,30,12.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380273,3,30,30,30,30,12.267,30,30,13.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384030,1,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384310,3,30,30,30,30,17.367,30,30,18.333,30,30,16.833,30,30,17.333,30,30,16,30,30,16.767,0,0,0,0,0,0,0,0,0,0
111364512,3,30,24,30,30,16,30,30,17.333,30,30,16.067,30,30,17.5,30,30,15.233,30,30,15.967,0,0,0,0,0,0,0,0,0,0
131383833,2,30,48,36,36,11.167,36,24,12.25,30,24,13.375,30,18,12.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379926,3,30,30,30,30,13.8,30,30,14.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131381849,2,45,42,36,9,16,30,6,12,30,24,14,30,24,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345857,3,30,30,26,26,16.385,30,30,16,0,0,0,0,0,0,26,26,16.846,34,24,15,30,30,15.767,30,30,16.733,0,0,0,0
131379406,2,36,54,30,12,11.5,36,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387837,0,17,22,28,7,11,33,18,10.333,29,22,12.636,36,20,12.4,36,24,11.375,54,18,11.333,30,12,10.833,30,24,11,0,0,0,1
131382752,3,30,30,30,30,16.1,30,30,16.333,30,30,15.2,30,30,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111374695,3,21,30,3,0,0,10,10,14,10,10,17.5,30,20,14.5,30,30,15.333,15,15,12,30,30,14.267,30,15,11,60,60,14.333,0
131382238,3,46,30,42,29,14.31,30,30,15.333,30,18,12.833,30,30,12.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393658,1,47,24,34,11,11.636,36,6,13,36,14,10.714,36,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392841,0,33,24,30,27,15.444,42,42,16.667,30,30,14.8,34,30,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383712,3,30,30,36,36,13.639,30,30,16,30,24,16.167,30,30,15,30,30,13.267,30,30,13.267,0,0,0,0,0,0,0,0,0,0
131387888,1,35,36,33,0,0,30,0,0,30,3,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388765,2,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384283,0,21,32,34,32,13.375,24,24,12.5,37,25,11.56,33,27,11.778,30,19,11.789,30,15,12.6,0,0,0,0,0,0,0,0,0,0
131389779,2,29.5,24.5,30,30,11,30,30,17.167,36,12.5,10.76,36,18,12.75,30,18,11.444,30,17.5,13.114,0,0,0,0,0,0,0,0,0,0
131386515,2,42,36,36.5,24.5,12.041,36,30,12.633,30,23.5,12.362,30,24,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383953,3,25,10,37,27,12.519,10,0,0,30,20,13.3,30,20,12.5,30,30,12.533,30,30,12.8,0,0,0,0,0,0,0,0,0,0
131403305,2,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131395231,0,10,29,41,24,11,36,36,13.333,42,31,10.806,42,30,11.6,32,13,12,29,17,12.941,0,0,0,0,0,0,0,0,0,0
131379392,3,49,30,30,18,14.222,30,30,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382337,2,36,72,30,24,13.5,42,30,12.3,30,30,12.8,30,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335862,3,30,30,30,30,14.4,30,30,16.667,30,30,14.533,30,30,14,30,30,14.767,30,30,14.433,0,0,0,0,0,0,0,0,0,0
131383841,0,34,38,30,30,12.6,36,30,13.6,30,30,12.6,30,30,12.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382192,3,45,30,33,23,12.565,30,30,14,30,24,13.667,30,30,14.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131380211,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394744,2,18,60,18,6,13,80.5,15,13.2,30,12,16.5,66,12,15.5,36,6,10,66.5,17.5,12.314,30,11.5,12.913,77,0,0,623.5,81,12.247,0
131395444,0,34,44,36,30,12.4,36,18,11.667,36,30,13.933,36,36,13,32,25,12.96,29,17,13.706,0,0,0,0,0,0,0,0,0,0
131380006,1,36,48,30,12,14.25,42,18,11.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131396558,1,0,6,30,30,15.267,43,43,14.791,26,26,13.769,41,28,13.929,41,41,11.268,34,29,14.276,28,20,14.8,30,24,11.333,0,0,0,0
131388727,2,42.5,36.5,35.5,18,11.667,34.5,17,11.412,37,7.5,12.667,30.5,18.5,11.514,0,0,0,30,24,12.271,0,0,0,0,0,0,0,0,0,0
131393125,1,6,0,18,6,11,24,12,11.5,35,23,12.261,48,36,12.167,35,23,12.826,54,36,12.167,35,12,10,53,12,10.5,129,15,12.2,0
111335875,3,30,30,30,30,17.667,30,30,14.8,30,30,17.333,30,30,14.067,30,30,14.8,30,30,14.3,0,0,0,0,0,0,0,0,0,0
131383830,2,33,48,21,6,10,39,0,0,36,15,13,36,9,16,30,24,13,30,18,12,0,0,0,0,0,0,0,0,0,0
131384920,3,30,30,30,30,16.767,30,30,17.667,30,30,15.733,30,30,16.333,30,30,15,30,30,14.667,0,0,0,0,0,0,0,0,0,0
131384929,3,0,27,30,30,17.667,30,30,15.7,30,30,15.533,27,27,14.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131387067,0,27,36,36,36,13.25,36,36,14.5,30,24,11.833,30,24,14.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387395,2,6.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364580,3,24,30,30,30,15.267,30,30,16.667,30,30,15.1,30,30,18,30,30,14.833,30,30,15.533,0,0,0,0,0,0,0,0,0,0
131403904,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382483,3,30,30,27,21,16.286,30,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387037,2,30,30,30,30,14.5,30,30,14.983,30,30,12.7,30,30,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131390667,3,36,42,39,33,13.909,30,30,17,39,30,13.067,30,30,16.333,30,18,12.167,32,27,14.37,0,0,0,0,0,0,0,0,0,0
131402402,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388417,0,22,32,36,36,15.667,30,30,16.4,30,30,12,30,30,14.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382471,1,36,42,27,27,12.889,42,36,11.667,30,21,11.286,36,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379704,1,36,42,30,18,14,42,30,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131392384,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111364521,3,24,30,34,30,14.733,30,30,15.667,30,30,13.767,30,30,16.5,30,30,13.067,30,30,14.667,0,0,0,0,0,0,0,0,0,0
111345864,3,36,30,20,20,16.5,26,26,14.654,34,34,13,26,26,14,30,30,13.933,30,30,15.4,0,0,0,0,0,0,0,0,0,0
111345910,3,30,30,26,26,15.154,20,20,17,26,26,14.462,34,34,15.235,30,30,13.6,30,30,14.767,0,0,0,0,0,0,0,0,0,0
131397270,1,0,24,43,12,10,39,16,11,53,7,11,56,41,13.61,49,29,10,49,13,11,41,12,10.5,42,23,11.304,0,0,0,0
131391980,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380451,1,30,36,30,30,13.2,30,30,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389159,0,0,6,7,7,10,18,0,0,17,10,13.6,52,28,13,38,38,11.316,35,23,12.783,30,17,11.882,41,24,12.5,60,31,11,0
131382677,2,24,36,30,24,12,42,30,12.1,30,24,12.125,24,18,13.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364539,3,30,24,30,30,14.4,30,30,17,30,30,12.033,32,32,12.719,30,30,11.933,30,28,13.25,0,0,0,0,0,0,0,0,0,0
131393585,2,17.5,35.5,35.5,18,10.667,35.5,6,13,30,24.5,12.102,36,24.5,12.041,30,30,12.483,30,24,12.625,0,0,0,0,0,0,0,0,0,0
111335861,3,30,30,30,30,16.6,30,30,16,30,30,15.1,30,30,15,30,30,15.433,30,30,15.9,0,0,0,0,0,0,0,0,0,0
111335853,3,30,30,30,30,17.333,30,30,18,30,27,17.519,30,30,17.667,30,30,17.267,30,30,17.2,0,0,0,0,0,0,0,0,0,0
131387467,0,6,42,29,14,12.286,42,27,12.815,22,14,11.571,27,18,10.667,36,36,12.167,36,18,11.667,30,13,10.538,30,12,10.333,0,0,0,0
131384702,1,20,24,26,0,0,36,0,0,30,9,13.333,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131391901,0,18,18,47,30,13.633,42,22,13.727,30,27,12.222,34,34,14.588,30,26,13.385,30,24,12.625,0,0,0,0,0,0,0,0,0,0
131403263,2,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386200,2,30.5,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131402744,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388351,0,33,30,30,30,17.6,30,30,18.2,30,30,16.5,30,30,18.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389026,2,0,6,6,6,12,18,12,13,0,0,0,0,0,0,27.5,21.5,11.256,25,12,11,35.5,24,10.5,35.5,23.5,11,195,80,12.094,0
111335814,3,10,20,30,0,0,40,3,14,30,10,13,30,20,12.15,30,30,13.267,30,30,13.833,0,0,0,0,0,0,0,0,0,1
131385608,2,24,24,30,30,17.4,33,33,17.182,45,27,12.556,27,21,12.143,30,9,13,30,12,12.5,0,0,0,0,0,0,0,0,0,0
131392165,0,28,28,30,30,17.6,34,34,17.353,30,30,15.633,30,30,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384027,3,33,30,30,30,15.833,30,30,18,30,30,15.167,30,30,16.333,30,30,13.067,30,30,14.633,0,0,0,0,0,0,0,0,0,0
131393234,2,30,30,30,30,12.317,30,30,13.567,30,30,12.233,30,30,11.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383533,0,30,38,30,12,12,30,10,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390315,1,21,24,26,0,0,24,0,0,30,9,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111374734,3,30,21,5,5,16,30,30,16.333,30,30,12.933,15,15,17,30,30,12.8,30,15,14,30,30,12.067,30,30,13.567,0,0,0,0
131392925,1,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131390090,3,23,0,24,15,12.533,18,15,13.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131386362,3,34,30,0,0,0,10,10,16,30,30,16.667,40,36,14.778,30,20,15.5,30,20,13.4,30,30,12.733,30,30,13.167,0,0,0,0
131381545,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394991,0,24,47,48,35,12.171,42,24,13,42,24,11.75,36,18,12.667,32,13,12,29,11,13.273,0,0,0,0,0,0,0,0,0,0
131386882,2,27,33,33,6,12,39,6,11,48,24,10.75,36,17,12.647,40,12.5,11.32,36,18,13.694,30,14,12.679,30,24,12.354,0,0,0,1
131393643,2,11.5,0,29.5,12,13,36.5,25,10.84,35.5,18,13,34.5,22.5,11.933,34.5,28.5,12.14,30.5,24.5,13.082,30,14,10.75,30,24,11.958,0,0,0,0
131382828,2,36,30,30,24,14.25,30,30,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384081,3,30,30,30,30,15.833,30,30,15.667,30,30,14.667,30,30,14.667,30,30,13.333,30,30,14.5,0,0,0,0,0,0,0,0,0,0
131382419,3,30,30,30,30,14.5,30,30,17,30,30,14.8,30,30,13.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131382625,2,36,42,36,12,12,36,3,13,30,12,13.75,30,18,10.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131391207,1,35,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393495,2,41.5,41.5,30,18.5,10.946,36,30.5,13.197,30,30,11.033,30,24,11.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131401383,0,0,12,0,0,0,12,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131400015,1,33,30,27,0,0,48,0,0,33,0,0,24,0,0,27,0,0,30,0,0,0,0,0,0,0,0,339,0,0,1
131395528,0,0,6,36,36,13.833,36,36,14.167,36,30,13.367,36,36,13.167,32,25,12.24,29,29,12.793,0,0,0,0,0,0,0,0,0,0
131382292,1,43,30,30,23,15,36,36,13.333,30,24,15.5,30,24,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389934,3,30,30,30,30,16.167,34,30,17.333,36,36,16.694,30,30,16.333,30,24,15.917,30,30,14.967,0,0,0,0,0,0,0,0,0,0
131382122,3,30,30,30,30,14.2,30,30,15.333,30,30,12.267,30,30,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111364526,3,24,30,0,0,0,30,30,15.667,30,30,14,15,15,15,30,30,13.533,30,15,13,30,30,14.567,30,30,14.667,0,0,0,0
131391773,1,25,23,30,6,13.5,36,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131393851,0,9,6,16,2,14,24,12,12,22,6,10,20,0,0,0,0,0,0,0,0,41,27,12.037,29,13,10.462,72,51,11.471,1
131380218,0,53,36,30,2,14,30,10,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385669,2,30,36,36,36,12.167,30,30,14.2,30,24,13.625,30,30,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131385739,0,32,30,30,30,16.7,30,30,17.8,30,30,16.067,30,30,17.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131389019,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131394710,0,25,45.5,36,23,13.739,36,36,14.167,32,25,11.72,29,23,14.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131394993,1,23,36,38,26,11.692,34,34,11.882,45,20,10.95,46,29,11.138,29,17,10.706,30,12,12.583,0,0,0,0,0,0,0,0,0,0
131385114,2,27,0,30,12,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131380130,3,30,30,30,30,14.833,30,30,14.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131393682,0,0,6,20,14,12.286,12,0,0,14,14,12,54,12,12.667,32,24,11.083,40,22,13.636,28,28,11.75,42,36,11.833,0,0,0,0
131389329,3,30,41,36,6,14,30,12,14,30,24,11.958,30,30,14.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111345889,3,0,15,30,30,15.6,45,15,17,26,26,14.846,20,20,16.5,26,26,14.692,34,34,13.824,30,30,12.633,30,30,14.867,0,0,0,0
131398233,1,0,18,11,11,14.182,36,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131402473,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131384685,3,30,0,30,30,17,30,30,15.5,0,0,0,30,30,14.267,30,30,14,30,30,13.533,30,30,12.633,30,30,11.833,0,0,0,0
131380924,1,25,48,30,12,12,48,24,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131379641,2,36,42,30,24,13.25,30,30,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111335895,3,30,30,30,30,15.133,30,30,15.667,30,30,14.433,30,30,15,30,30,14.467,30,30,15.1,0,0,0,0,0,0,0,0,0,0
131398953,2,15,15,30,0,0,30,0,0,30,12,13.75,48,18,12.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131382658,3,35,30,30,30,16.633,30,30,16.333,30,30,15.3,30,30,14.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131383554,3,49,46,36,13,13.769,46,30,14.333,30,18,11.833,30,23,11.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131384128,2,30,30,30,30,14.1,30,30,15.3,30,30,14.1,30,30,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111345900,3,30,30,20,20,17,26,26,14.423,34,34,15.706,26,26,14.769,30,30,14.6,30,30,14.767,0,0,0,0,0,0,0,0,0,0
131390008,2,35.5,36,36,24.5,14.286,36,30,13.6,30,30,12.95,30,24,15.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131387672,2,53,36.5,34.5,17,10.706,34.5,28.5,11.842,34,6,12,36,18.5,13.784,30,14,12.143,30,24,12.313,0,0,0,0,0,0,0,0,0,0
131408425,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131388814,0,38,24.5,35,21,12.286,34,34,12.176,32,24,12.333,38,38,10.947,30,7,11,30,10,10.3,0,0,0,0,0,0,0,0,0,0
131385214,0,2,11,28,26,13.231,38,38,14.947,30,30,13.1,30,24,15,30,30,13.1,30,30,13.667,0,0,0,0,0,0,0,0,0,0
131385041,1,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131392447,2,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131381544,2,9,93,36,27,11.444,36,9,14,30,15,11,48,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131388126,2,40.5,36,34,23.5,10.745,36,30,11.95,30,26,10.577,30,24,13.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111354361,3,24,30,30,30,16.067,30,30,17.667,30,30,15.067,30,30,16.5,30,30,14.867,30,30,16.267,0,0,0,0,0,0,0,0,0,0
131387950,0,22,27,29,29,14.448,30,24,15,36,36,15.833,36,36,14.833,30,23,12.478,30,24,13.708,0,0,0,0,0,0,0,0,0,0
111345858,3,30,30,26,26,15,20,20,15,26,26,15.154,34,34,15.412,30,30,11.8,30,30,13.567,0,0,0,0,0,0,0,0,0,0
131392875,0,0,22,30,12,14,30,7,13.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
